order,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,kitchen_qual,functional,fireplace_qu,garage_type,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,sale_type,sale_condition
416.4181275054673,527449675.9359356,18.80888992255965,69.62948734849488,10173.106207391285,4.041512345811347,5.994202415167843,1971.0631269119058,1971.0677320110963,4.705291174703746,517.8181448967605,179.1370815641392,158.51033759547414,854.2298147880638,866.8095592738343,12.96981895084349,0.8165674443824664,861.6014054933084,-0.010495371020949107,0.0036328283252257745,1.0058609840311823,-0.0014028424192555344,2.004225743652508,1.0046723845594543,4.012202476554888,0.01401025631441033,1990.0131395549488,2.0106868726645524,578.2932098613719,215.49295307989075,-2.431205449019849,-1.2230283649497338,-0.24064975488575557,1.5476904078994984,-0.23659296278227782,-23.36768569535441,2.9812887736906775,2008.9956518303986,98203.37313214032,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
389.184711319871,526782458.2392844,19.4890685051246,60.871835433689824,8961.090595258165,4.0355763705206815,7.024314290913444,1970.6899000670244,2005.5275963982724,0.944734135004552,228.0155104934547,-3.54171094213892,629.1561674659516,869.9225267430331,878.8106537956521,5.603499658564147,-0.6718977222855331,865.1195430072806,0.012818941396888939,0.0013102331979524193,0.9908964080728113,-0.003997203537582317,3.0218780647669403,0.999306433419684,4.98418100544921,0.011819257950430373,1985.7301963642392,1.9715296490030096,578.7307685605324,202.09515485590427,0.7425916497944911,0.20632236047497798,0.7343396757384051,1.0986248385095774,0.3418283435751195,6.679758189588654,7.1022897810099535,2009.043728393279,129430.57567533017,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,BuiltIn,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
406.0919051024066,531773489.4017879,160.6413103462108,20.829746961338515,1667.5846988494213,5.9490004911373395,4.985958223396965,1972.9144718256348,1972.9234147953728,500.5286868438091,257.9764008994391,-4.226639853303013,217.58470365499835,473.75933394445406,481.0807193902624,494.11538685891344,-1.338044824172842,996.7871020616092,1.0072073050531385,0.0007122335066752708,0.9828895295363774,1.0041548851032198,2.0003795214247666,1.0031427938846247,5.005595928842787,-0.012600571119612547,1972.367010479718,1.0023626192145172,263.6223605412339,3.4603493173483884,0.2836347225092837,-2.7592191051506525,-0.18720514267103017,-1.0726948801607108,0.464898482389156,-14.07163701945889,6.921059856567174,2009.003658870483,110313.87570318847,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Ex,Ex,CBlock,Gd,Gd,Gd,GLQ,ALQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
393.8744323450269,526141104.891906,159.0125093862122,24.11088800673427,2399.913179860552,4.993260065783342,6.035470535884214,1970.5943436710775,1970.383011155467,312.5914999680118,768.307614017066,0.7278964548521571,0.816559178595412,774.2532309212091,758.9750863512991,593.1993031585376,-0.10265447174812792,1385.9162910491532,0.014386052600075638,-0.0035749021482410215,1.0082867025295374,1.0060816754469482,2.9935555607750866,0.9995712624588358,6.99157128966861,0.010066911610359552,1970.0322483875261,2.0256802558759714,442.6547690936164,-3.410423795384162,34.17238543907508,0.9566983860535991,0.17596692318801965,-0.29978154852465266,-0.5040308286252104,8.03636020134833,5.036009356708862,2009.004360758773,126395.85142723322,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,Missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
423.3020364136314,526128079.0072489,160.61076020323884,20.368415599421837,1567.2905901146842,4.996893395259847,4.995313743983208,1970.0848147756815,1971.6514227540572,142.8490159829082,-7.031712905342488,-2.8098136815768484,637.3181471224805,626.9929656278598,643.5998430917361,670.0267971606556,0.1432490662450956,1300.8598523991782,0.008695407971518021,-0.002687381136315531,1.9803862407018964,0.9859862507958175,3.012703960674403,0.9966845158022746,6.068055961069763,-0.027567665508166472,1990.9808161045999,1.0268099907739212,286.52230610050015,-3.418074276146754,0.8872407428083875,1.9827752774650982,0.5572545165732254,-0.7583312932940096,-0.0999272405293854,1.4179748877213143,5.040482067456116,2009.0256416991326,110160.78610831071,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,Missing,Detchd,Unf,Po,Po,Y,Missing,MnPrv,Missing,WD ,Normal
431.1356802134378,524500470.8956574,159.864594222478,20.979923575078168,1725.6910940296857,5.983729904891948,6.022395730117282,1972.8382099651405,1972.3958703317496,423.23332760484936,99.00269394322532,297.82634944328015,94.092052150484,484.1590224603925,475.048801431706,499.6571750574153,-0.2086892570009553,982.4790772977443,0.9938721497242572,-0.0023334781727969295,1.0128042917731708,0.9938465204616413,1.9958550081315547,0.9984162022716292,5.025504416139825,-0.00654419174984866,1971.844940683722,1.0174671863584521,288.2624111705448,-0.8671129058523519,-2.3111278426761004,0.1705192202172583,-0.054938861417782814,-0.6232310073999905,0.5824217182953637,8.49571880068821,7.022587517213585,2009.0033648300005,96112.69475830522,RL,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Missing,Missing,Missing,Missing,Y,Missing,Missing,Missing,WD ,Normal
388.76747460720594,525078258.74356526,159.44904841250585,21.01534201941437,1515.0178369925525,5.980142103422133,7.965288068200461,1971.2879136886786,2007.1059659213345,508.2306005707165,178.58596555407019,2.569350979036649,313.28215601213276,471.6152173899045,473.93039489204625,502.34832744162486,-0.5578471471919162,965.9187512129265,-0.013007318679543245,-0.006679639879587043,0.9991822610783562,1.0155080508013992,1.963706045278589,0.996250282327054,4.993029044022497,0.0014410516737327628,1972.57394370455,0.9971108292000727,268.7041727062476,244.01695628069942,-0.6660331347683552,1.958983845900363,0.25587545040154813,-2.401414705241802,0.6502997099094614,-4.917472942837158,4.974576548948101,2009.0116287840217,117821.27164483586,RL,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,Missing,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
409.6542197721999,524287064.02102613,159.87436498737196,21.69918417061681,1633.7760330005203,4.993298481126679,6.955128353955307,1970.975249772273,1972.187357044191,267.02003876413823,244.29520208500745,1.3103071456907003,392.1234205025696,624.821968682314,632.0488893444045,647.9804988712658,-0.8056506419086435,1312.8071660577923,0.0022497708813622452,-0.004899990642314486,1.9827878539236865,0.998154363716953,2.9825303231903435,0.9996173531179361,5.965687308488404,0.01124603905814947,1971.7523461345731,1.0051608891839132,267.04151128328175,183.82791438574458,-0.6053174371213785,1.2974029034741257,0.26653375390315226,-0.2486933752101521,0.9254006207058785,-0.9789368234601739,1.9852592304178591,2008.9958906463792,119668.32751546087,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,CBlock,Ex,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
416.05725731599955,529965469.719967,119.01057669993816,68.66596857771155,5043.348847828741,5.979737046580792,6.017178121409468,1975.9063368348532,1975.682612618673,-5.559103656975481,965.2959793227346,-0.04244058146208829,3.102389285606705,960.6454730818065,957.166556944085,-6.648539517795143,0.3948911272454074,956.358541385011,-0.003184070596443822,-0.002158261082753632,1.9987816520558377,0.019759714557450236,2.003105864068995,0.9953168687783382,5.014618963073612,0.001014649600051043,1976.8412321097599,1.9936899330863398,438.82461786581143,-1.966358777837982,61.44295420854162,0.22639874246624103,0.5173549528598826,-1.350773688224514,0.22894957360781243,20.60081155088104,10.00852834513876,2008.9993593385589,143840.0814048231,RL,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
410.6000756236824,532256335.95357955,159.7063432116043,23.393702982334908,2242.600972305964,5.960144993726058,4.988569641009276,1976.1764635709435,1975.8402261774695,5.244494436830607,306.7465938227783,4.038449773293763,510.7572132591477,804.0934474392,794.4403018976673,739.620424768435,1.254834412575088,1560.5278382399763,0.0015884208228107988,-0.0019170132622610137,1.986304052106724,1.0151291710060428,2.970725391035166,0.9984605725472947,7.013957557124376,0.9776949568786325,1975.9366685180803,1.9868172530093837,428.89688288572245,105.2135338040911,0.9156850498012616,-0.23820186485033545,-0.4249951089007369,0.31580589034357054,-0.573582696706779,6.283827432157359,9.01775880271325,2009.0174843106872,147084.7167831007,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,Missing,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,Missing,Attchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,COD,Abnorml
397.79331680039127,521283397.35137945,160.1617479974308,24.153734726504233,1903.678498637446,5.97967085445633,5.974805890737941,1976.52266922559,1975.3964148740968,7.671900620556059,561.2751969746969,-2.2103109138883497,278.3591505866064,873.9615924820905,843.1354229068664,601.2777309855194,-1.035383368493382,1472.3497956487292,0.0034424893244871524,-0.0009289259549744716,1.9821407223740883,1.0104395944887212,2.972614316256491,0.997178157220053,7.022584306255209,0.990624551909135,1976.221982537292,1.9954841857055983,440.9867493779016,87.98713983114716,-1.133544574116577,0.12352982534482138,-0.36619720996451655,-0.48355768219803963,-0.4029487149621822,-5.715790651251005,7.052996400105247,2009.042783466005,149075.88960852753,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,Attchd,RFn,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
394.3853094690926,531140238.0439817,121.69344960175533,23.9849419124837,2414.0380941919375,6.9905072863626065,5.031155574908366,1974.6135182740009,1974.6773903222784,-0.8967529811578885,451.0660811733663,622.7734659976303,13.965608889623013,1064.0346457159874,1055.4820551736896,-12.416315079610968,1.60825986562048,1055.5327191393794,-0.009663400600873728,1.0050413602842037,1.9843439617256744,0.02144552847023118,1.9794782371002189,1.0028010679227786,4.013370367933832,0.994795826157485,1975.274886314151,2.0283112674854236,444.6762114161917,-1.055687402054545,26.630782217510944,1.564782143213634,0.1594408989434073,-0.12836615832077314,0.9037646931039287,-1.1019983131295916,7.942518918387437,2009.0123646179234,124222.262749066,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Missing,BuiltIn,RFn,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
447.70971792543367,526315814.7833913,160.98411046298878,24.024249850041656,2239.6316029467243,5.952796961332536,4.996511680778158,1972.799547341721,1973.3145898517548,0.6834736814576416,259.0128893167377,497.2534298895558,98.94425306293027,866.8799174412293,849.5602779407774,467.02791158360594,-0.7644827984851617,1315.428755639718,0.010441286175294995,1.003606457743169,2.014414262498155,0.9900438138836358,2.99276345998601,1.0017677190293868,5.9644281634576855,0.9883816007220719,1973.654946637728,1.9950072665623304,443.8942143847264,262.706657037509,-0.29513103701584953,3.1234868604618597,-0.7663037696567105,0.19276390975245228,-0.4082036915040588,-9.37989917861961,5.977845855194158,2009.006788500537,147341.8019153018,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,TA,Y,Missing,MnPrv,Missing,COD,Normal
445.05429732836217,524342316.3109733,159.9642071330912,24.502375643306614,2360.2670552436175,5.97001139421592,5.021760207420957,1977.8182837716463,1977.272038302134,4.321051069415049,404.8379711379724,2.926507011772685,458.5701608498989,846.6371418454904,863.6559289759432,591.1299577087584,-0.7876179690816416,1460.671483991493,-0.0034725609255382706,0.00038776289948284914,2.005247124895233,1.0099358941201613,2.9791793174768992,0.9989586584029617,6.0137266959003375,1.0225297634953325,1977.9395268569106,1.9994262944663599,446.22734684117535,0.45472991012297825,28.378248226861306,-1.6888513146573167,1.089962851202084,-1.0397559430169743,0.9728421911757874,-19.04833186696615,5.052078720494538,2009.0138008537867,142308.94859941077,RM,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,Fa,TA,P,Missing,Missing,Missing,WD ,Normal
417.8156809048621,525678600.49525553,159.1737198093584,24.635165678072497,2372.029250740299,6.023737576044824,4.982335341244864,1978.1222469546888,1978.3178284742235,3.303807076271511,310.733162672489,-0.7061519372201417,486.61524478462036,808.142889281326,824.5951928800388,750.7722238067445,-0.09069104319850396,1555.5523512210295,-0.0013095006540423948,0.9994130661586945,2.000789010711781,1.0145542051524223,3.0182899118000637,0.9978595446343397,6.984679490739419,1.010888660671859,1977.9970438184387,1.9767040997685341,441.18151075146915,105.94861480785717,-0.6208990279106885,0.6434383507233754,0.2768171050015069,1.4800837093696515,-0.9674954671268354,8.520774322169402,7.0040394794088625,2008.9614083509437,143925.2898994239,RL,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
429.6776071846441,529341473.6332114,160.74754245746044,24.182435487508776,2251.0614299553827,5.996256578757042,6.001270408991486,1978.863266760367,1978.4337576824576,-3.5249955662897037,306.35852937869856,-1.0854378642559723,544.4750166852441,853.8594005649835,861.0345403681488,583.8198832319209,-1.4891636444139689,1445.4467912169355,0.003459548947986335,-0.0034507910238415207,1.996898087391385,1.0090543743860183,2.9920582832103717,0.990564102339343,6.962285609757957,1.0012221948767175,1978.297472272806,1.9894161675814876,437.77167732515363,24.991685142393536,-0.47649734898745777,1.7912392138850883,-0.23145971020331535,0.6874228750626177,-0.07111763658183357,-13.476284649981423,3.9025204301104623,2009.009683432429,150124.57029536384,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,Missing,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
414.0995241537471,528357398.14767057,160.1418822435149,24.31836252729572,2287.0537282357,6.004458447166401,4.969025435853248,1977.4532386548733,1978.2569789616498,-5.498569578664856,274.22760939067456,0.45674293481366846,584.6308817976727,861.5987548919627,861.0766082561761,603.0744186933844,0.09141235949319793,1455.1584252169068,-0.005510408523422772,0.0003010008671347625,2.000675407968348,1.0120445422806554,2.9946484668873294,1.0007901460461917,5.989374177150142,1.0074560366697567,1978.0470765627967,2.0073405391518215,440.3828287169364,143.3333358800703,-2.367843685831218,1.902001445086956,-0.4191192440239142,0.19463467087025776,-0.20854775683139204,-14.569575412322095,3.9945912450561867,2009.0549195008712,136597.53416630242,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Missing,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,Missing,MnPrv,Missing,WD ,Normal
379.27131774177565,522600533.9379525,120.83136862786927,24.0454573059393,1807.0117507656087,6.999389892238364,5.99212236232353,1976.268330557068,1975.8398672621533,6.646935816941053,545.3085679929409,-9.769557805064423,298.7653226603482,833.0372180399786,824.2708792049151,-4.397815733520531,-1.1986537815709468,837.491918160572,-0.009484798972913433,1.004516730142239,1.0189294991842708,0.005222083520295184,1.9895812121599026,0.9890715747305637,4.997827243843911,0.01944437493866047,1976.4304781639885,1.008702957198494,348.40045045452615,153.33379049840664,21.397952899781885,2.2063426157522485,-0.7420006094497307,0.09437249433109329,1.0562971529155714,-18.771066312184345,10.023592448926724,2009.0157940615989,128054.5000486123,FV,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,New,Partial
422.518584879944,524255464.9604695,19.721354556556655,64.60829305919174,7242.854049214788,4.996282465310274,5.025867869873056,1967.539951138865,1967.3382674381178,56.55632759141387,435.60451077661776,-1.2782996631631676,462.9698144612488,887.7538038575364,888.090916855542,-2.9780115720648723,1.6970557848694727,904.2656340018764,0.010843185637897157,0.003385183521530874,1.0228409969570946,-0.009983686438868211,3.0087651353935208,0.9984727174842479,5.0256206964995735,0.007098937821130358,1966.9764205641402,1.0033594559083583,287.38326720593625,3.5800109536564406,2.7520848032252516,2.1908693900544804,0.15413541856555657,-2.1730162503109156,-0.19292382363974347,6.058212964372672,6.925092800442138,2008.9946464801492,98584.22869095368,RL,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Missing,TA,TA,CBlock,Missing,Missing,Missing,Missing,Missing,Floor,TA,N,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,Fa,Y,Missing,Missing,Missing,WD ,Normal
433.91666405544015,534329896.24672043,20.88893111333568,68.82752999822767,10906.013861836356,4.991173844902434,6.992128011475642,1965.7035941309598,2004.1751027733749,161.63620330493177,634.8524459804921,1.5576829178468756,221.2427044087151,870.7069625841755,1115.997316704189,-6.062542921901411,1.193482044588316,1132.2881180372694,-0.0015337580406639129,1.0050656717682012,0.9987529017768434,0.00033756239570637003,3.008579362859299,0.9986632381125389,5.014047472397987,1.0096042560104386,1966.2672581343238,2.00388055773969,657.3035215716881,-0.28178489643589444,162.0160164391212,0.7974966291861953,0.07312248317201231,-0.03171715566757882,0.36864067933026345,1200.7334991237713,7.041941996848223,2009.0007468135902,147439.8297331705,RL,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Basment,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
387.68654045167546,529975010.4853367,20.532906837445374,96.0753475213622,12741.557013560872,10.057358117764558,5.022123231532254,2006.4902982087187,2007.4436671511412,227.51348967180525,1175.76917179884,0.7294923825419772,523.6037989864395,1693.132846976404,1711.4416244161487,-3.3800674004840516,-0.3184395056736298,1726.3370343380147,1.0097840428469773,0.0009517016963895147,1.9999710775642279,-0.01807072039055424,3.0013416456042368,1.0063499256947592,6.9660765776585665,0.9829366352484107,2008.340949557324,3.007544009215442,787.573220761644,217.3398099480799,48.842409707020714,-3.4583498595094078,-0.06872494962960962,0.36437700971608855,-0.34840631514589804,9.684193434441774,6.950890334528297,2008.9550960694676,339913.72573568113,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
416.50926180036436,524528686.4983878,59.7767875196558,110.49276923234156,14250.659774679014,8.983668580270674,4.991570977751937,2006.470457680998,2006.5113111333194,725.2418120355687,1366.157943203402,-2.9492359759842586,402.5769588197038,1791.138415233454,1779.0581879296324,977.0251098902709,-1.29478874496892,2766.950194314196,1.0153241516147133,-0.0022946072833417847,3.0020550762599,1.019158260526755,3.9909303095604507,1.001954550896848,10.029931544366903,3.0110641883739837,2006.7843807861532,3.025344202058085,755.8895768980922,133.57367906088544,64.97782819733084,-1.803663040681144,0.3507938324911182,0.1303247235944962,-0.6344137042162998,3.5126495615194884,6.098455613696567,2008.9819093598603,463028.4068075005,RL,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Missing,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
431.188874314897,528452201.11320186,59.836307829663696,104.02698188090928,13578.555289600352,9.028121079752793,5.024723554609163,2008.8646735217915,2008.7037846856647,855.1416977214345,6.581746175950229,0.7341324395566531,1929.295917136751,1934.0965282976106,1973.619317397005,1180.242972726507,-0.7889148826776351,3126.1205113837095,-0.0028273066164740124,-0.002198172609224197,3.0246667705799997,1.0118356358908853,4.022764002666067,0.9977701616583693,11.018093064714066,1.9932836273550305,2009.024485690777,2.9930089269426867,816.2268183003212,146.261214378335,76.54929459343407,1.3386125406412042,-0.1884152713992644,1.3742095532752874,0.26672504748263437,-13.619672065871896,7.122613835310579,2008.9610604040654,483495.0840013211,RL,Pave,Missing,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
411.6146795449399,525572696.45292974,19.560586273849218,104.9092018691615,15520.460143904942,10.03802849795655,5.011542881166909,2008.1184034794062,2007.9712437513222,200.42284381416005,1760.1009113722812,529.5478145622699,798.0200583246884,3092.9157374345787,2394.15101486397,-16.096960032015772,-0.3681004384905284,2399.3832729856067,0.996378206445172,0.0007277366920063685,1.9860036178637712,0.009757430700622016,1.9914826328889446,0.9953895967676815,10.01063940301671,1.9867886161392616,2008.7501544924842,2.9889172525184864,672.4024575724789,1.1801683224008173,70.899901665371,0.2743720241841032,-0.3157207242140858,168.4624546525138,0.5206896754878647,-0.9845666269985998,3.9469673167625965,2008.9880251851248,555786.8847918757,RM,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,Missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Missing,Attchd,Unf,TA,Fa,Y,Missing,Missing,Missing,WD ,Normal
405.8933758854041,526681511.31115675,19.491806935004206,108.40172521038963,13304.762880618055,9.032633229511603,4.970190331135795,2005.2174589763194,2006.572927011102,296.8545323472845,1565.1716298565218,1.964516785412286,68.07296171608021,1653.8472129405714,1648.3020625017227,14.65102310080033,2.564108537580874,1652.9585745043319,1.0016299594009999,-0.005269144257592104,1.9787110746286203,-0.005509541912766647,2.0140881335282037,1.0025400775351447,5.989413355304516,1.988481567105389,2005.9582370656074,1.9897134219930948,845.9163477305987,405.4866114323245,103.06333175167049,0.791470490362876,-0.9187244108417176,-0.6382537591794843,1.1581048434228387,-1.3923465974296079,11.053884362236836,2008.9727053866643,325887.460225638,RL,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Missing,Missing,Missing,WD ,Normal
454.49286901672156,524212361.01712394,20.56435402394184,110.33700358258298,14423.327800061863,8.01046515370015,4.9710812789382945,2007.1902844065366,2007.3176867831341,640.8782526592324,-1.6439141614552,-3.458237821165852,1580.4754076392328,1556.431122819124,1600.4275594232738,-2.8903666386729583,-0.2488604014910898,1608.3381588649888,-0.003766216679059853,-0.0011922687730632556,1.9926955814030993,-0.009821883818075028,2.9690444261287805,1.0020431086362607,7.045300212034086,1.0065694656382873,2007.5425993810777,2.993953506991188,897.8027602237077,-1.3392249412655275,56.11907316381741,-0.11634574279642251,0.4155826963194049,0.7730511149284389,0.13020163864299406,11.367539493531247,6.928811600597911,2009.0131672003956,255192.71038101363,RL,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,Missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Missing,Detchd,Unf,TA,TA,P,Missing,Missing,Missing,WD ,Normal
